ID_MUESTRA;LATITUD;LONGITUD;AU_PPM;AS_PPM;CU_PPM;FE_PPM;SB_PPM;PROYECTO;FECHA_MUESTREO
54;5.954024781660247;-67.78658053611136;0.02780722783479632;0.3647576890486437;7.653398888049847;1014.1836813545322;1.8468619900936527;Proyecto_3;2020-02-23
55;7.364437972001051;-73.73483111060716;0.04248882241083103;0.804938295629559;2.644621849207364;2487.132356527147;0.3060371866871298;Proyecto_2;2020-02-24
56;4.87361540697;-75.48246241692493;0.005383393134304062;0.5004134730475517;5.435152658884696;113.29938089381304;0.08011656856591388;Proyecto_3;2020-02-25
57;7.2219636741636934;-72.75883901701295;0.047234173431599746;0.6030608282100288;2.134507008800907;985.3245458061352;0.8111642061993911;Proyecto_3;2020-02-26
58;6.276086094388561;-71.12366806772411;0.05555482361466148;0.20669339410038262;8.810655550183654;826.8862850917814;0.6384218579972849;Proyecto_2;2020-02-27
59;7.745093925723915;-78.5840874794902;0.005126375211993389;0.1329019447507928;12.622344810282751;606.2364173266026;1.0517574452850287;Proyecto_1;2020-02-28
60;4.173175209482305;-75.62476378670726;0.026533129180478156;0.947280033947617;1.5415883131133201;265.53258487482003;0.572186942955756;Proyecto_1;2020-02-29
61;7.280200331553518;-78.60629042860045;0.0034697135123880002;3.7152534035836675;1.9744626844227409;226.95879415252813;0.5802560022950092;Proyecto_1;2020-03-01
62;3.2669858818936617;-76.42161502586731;0.00039668190612538346;0.8532655438102431;9.052480217272862;86.81273064993745;0.5848211211883693;Proyecto_2;2020-03-02
63;9.640592395386255;-73.88799488648613;0.029067112120825828;1.206434879405966;7.967565214693918;1359.9705820932045;1.0267399287538013;Proyecto_1;2020-03-03
64;10.967436182466734;-70.35341536174278;0.05370629911360212;0.43543249101977316;4.296003755439449;933.1608436474492;0.15274308415873802;Proyecto_2;2020-03-04
65;9.396983028913164;-68.86139932528987;0.04216434158324341;0.0818570875449654;3.78009208069808;205.66579716989764;0.3036717988281484;Proyecto_1;2020-03-05
66;4.918482943775599;-71.94532898363352;0.08104024392216885;4.287702301019381;8.442356242856071;675.6112119318735;0.1317843046689416;Proyecto_1;2020-03-06
67;5.147605702218398;-76.45420576149644;0.06986916496463962;0.4999957448218584;0.6897504086450443;824.0334395364639;0.1897030241411789;Proyecto_2;2020-03-07
68;7.239616678841733;-74.11544088544431;0.017158230712438532;0.32698448270932723;3.0894898336078613;2642.846419234942;0.4460884917854438;Proyecto_2;2020-03-08
69;8.293653031402666;-68.69407538154465;0.035020842059029604;0.6359927055308272;0.5239260279075402;14.9255751501988;0.00836626938837848;Proyecto_1;2020-03-09
70;10.059966014000874;-74.45737507926006;0.07726574141861843;1.1984295795824553;0.06529428395713212;677.4625702955013;0.1789088415361647;Proyecto_3;2020-03-10
71;10.119584344526313;-72.8023173187244;0.014336246513033144;1.4901916262620722;15.091007890991651;29.588083890172072;0.5746403847641053;Proyecto_2;2020-03-11
72;7.741278670495273;-76.35661749752636;0.13907599295961579;2.9602850886886074;2.5251979820034625;1174.8719850014825;1.080858697658365;Proyecto_2;2020-03-12
73;9.148376428495208;-76.04703283186248;0.11697519995521362;0.7628492632952811;8.912030202216085;1307.70625525243;0.16377100450722368;Proyecto_1;2020-03-13
74;7.959824451495269;-76.85033347662602;0.07622414363676683;0.6212198518872396;3.3468385186220333;1014.3543575307226;0.25161777077304337;Proyecto_2;2020-03-14
75;9.785749081198691;-67.42434694279451;0.19824198818926564;0.11595826377516821;7.644218621484528;3029.5797213980945;0.8695348494680479;Proyecto_2;2020-03-15
76;2.840687592665043;-75.70064731474957;0.08416510503036248;0.27727340972891235;16.978629183591003;123.10807339639388;0.15173467196026827;Proyecto_3;2020-03-16
77;6.336509015022522;-76.70665478902491;0.06272689077420943;5.73356172957459;2.8227749990542317;603.0134521652349;0.059836739765187705;Proyecto_3;2020-03-17
78;9.155954731166718;-67.6729877962934;0.05655278223439972;1.1448612175278143;0.6082642174122331;311.55813762151007;0.009462198311005428;Proyecto_2;2020-03-18
79;2.3848098220485707;-78.97759341076616;0.01961809202014642;0.34862752984750267;0.28138281237093427;1514.3899432763258;0.6819666902561997;Proyecto_3;2020-03-19
80;1.0915831239739184;-69.78210495662186;0.027037109844040414;0.7400719595561268;0.45827679909539243;1131.557987853719;2.3694070045087026;Proyecto_1;2020-03-20
81;7.454474126206289;-74.32197674711287;0.014466503456868327;0.21904724881130314;5.501982326717135;1059.52086777195;0.06552617629311294;Proyecto_1;2020-03-21
82;6.580847956073148;-77.76882098427879;0.06801577948634686;1.0775839530856448;20.62045278581006;628.7892546608796;0.013583090080537543;Proyecto_1;2020-03-22
83;9.504386182211421;-69.25302330326275;0.015896911538019313;0.8500442241874203;9.41480719894781;1501.010957372751;0.2684522568539318;Proyecto_1;2020-03-23
84;11.383078151236079;-76.10070015076722;0.28536953536302195;0.1288503898200869;4.329476437089788;1210.640781149924;0.14517363770225697;Proyecto_1;2020-03-24
85;2.933546757881542;-69.23265495753837;0.03125830273890722;1.7638597356930255;1.64815483973605;366.24061057169837;0.7388367010240997;Proyecto_1;2020-03-25
86;9.327105109682348;-74.53722796184526;0.005917479760408168;0.5831300648917076;3.286542101545546;2376.0555309746783;0.1564812758079351;Proyecto_3;2020-03-26
87;5.511093566480326;-68.46604420533015;0.02798760751823977;2.979499304668141;1.1260965515050305;429.41672078375757;0.2318389546756081;Proyecto_3;2020-03-27
88;9.10431647445257;-69.17006009901363;0.04685275442352205;2.0965557006889037;6.69866248450825;38.014138037026065;0.026951538582156237;Proyecto_1;2020-03-28
89;8.431912530278549;-70.90702779153844;0.01441581270811867;0.4353994032180236;2.118927940732511;214.99740748353122;0.1490594288290336;Proyecto_2;2020-03-29
90;6.215890591741226;-71.7125966149365;0.0855551267328141;0.1440353232623688;12.230858552361648;321.1114158152513;0.4180741729108755;Proyecto_3;2020-03-30
91;9.770168779173467;-76.9192035325519;0.0915351252272388;0.8235046037226222;1.5256606689835297;2162.9057135163116;1.0775557758989385;Proyecto_3;2020-03-31
92;3.928002934353884;-68.56912694490892;0.07881406295161511;0.6647280152215238;7.700196224433914;2007.3336667073324;0.11421554294644226;Proyecto_1;2020-04-01
93;2.289105684541491;-77.05372427933473;0.022094434329054734;0.531607693563273;5.080069492059405;398.4341653206782;0.17640952891049783;Proyecto_2;2020-04-02
94;1.2810888073089057;-78.40703866237922;0.033137444350215796;0.21805346394332498;3.417170199483465;277.8835510666918;0.14172486950071375;Proyecto_3;2020-04-03
95;8.358607556093297;-71.33190775170937;0.06508532351131799;0.8219039431197916;6.845102620063848;543.7329329632528;0.5656198943204725;Proyecto_1;2020-04-04
96;7.382958192808722;-75.56997216509625;0.010539100918111333;0.5617932036747059;0.24874639745473381;624.0316218529186;0.5411805397806585;Proyecto_2;2020-04-05
97;8.46522748601672;-69.57326894457057;0.17991503554960145;3.6546631274535017;1.5556699383287107;2021.7088266356668;0.2888208026216946;Proyecto_1;2020-04-06
98;8.199057482234;-76.22610608681723;0.0031813347000242266;0.21776789378668138;6.153314953338053;910.9143191738287;0.07204615891588827;Proyecto_3;2020-04-07
99;5.391756270455217;-72.07161904615177;0.03173117312495435;0.1996898034650571;2.6060272296544396;396.0888463068104;0.6057695524122602;Proyecto_2;2020-04-08
100;6.047921448265988;-73.23455190698425;0.04053725144462578;1.551001786033492;2.765603701392717;556.2377127934357;0.7171354941812914;Proyecto_1;2020-04-09
101;11.517777831194385;-73.39775587558664;0.020308483727394924;0.5871564631235117;10.256229158923489;1273.083406796889;0.35654444270103075;Proyecto_2;2020-04-10
102;7.22509290287005;-70.52984836562607;0.02078587938420597;0.5670914549942062;5.006617875436815;2292.516599799105;0.40791523087605236;Proyecto_2;2020-04-11
103;8.950736525946066;-69.97595031609633;0.015811702416945596;1.0028793272751382;0.029775854083192735;1033.7633911919045;0.3967477703319487;Proyecto_2;2020-04-12
104;5.191360164563187;-72.95768363414159;0.032240612318483776;0.16994340938390243;3.8564637493931575;1070.7540658900643;0.6756024004467487;Proyecto_1;2020-04-13
105;2.4328197172746977;-69.11055599194206;0.0925051478725351;0.28513964024570315;1.3961670788033724;1347.0238354665792;0.3461167784252176;Proyecto_2;2020-04-14
106;2.7754094965254534;-68.5389416258032;0.009663998764421724;0.8726741574509149;3.6302142000391333;6034.087928385683;0.14075037085041384;Proyecto_2;2020-04-15
107;2.475721293842987;-70.36258940725577;0.010157309735030831;2.2638299014142893;6.1594316210714055;1193.5149517461148;0.005269776701116799;Proyecto_1;2020-04-16
108;9.797375829469143;-68.8579872300723;0.02358722719640266;2.309302980394242;8.150829079604234;2100.039234556251;0.06508620579240063;Proyecto_1;2020-04-17
109;7.189304763767318;-75.2983058317125;0.0003952748400284344;0.18028725527320233;2.39648600551419;956.3242669599798;0.7428568489760831;Proyecto_1;2020-04-18
110;7.997080198118107;-71.50625395741925;0.0358450957405979;1.3771604201295031;8.890489500723206;50.330715131492276;0.06575076617033514;Proyecto_3;2020-04-19
111;6.393181525090606;-67.44672658071953;0.015497756124400068;0.2644981866063333;0.7891888169109553;523.5997760179879;0.45834179735597524;Proyecto_2;2020-04-20
112;5.688201968633322;-77.96329771126288;0.02589691508146151;1.2085548467378986;6.499973098588936;119.38073241918053;1.077023127534385;Proyecto_1;2020-04-21
113;11.260812357648051;-67.17786718663467;0.11411332572053322;0.22379974823405438;1.948512807972603;981.2257854165309;0.03453560522660115;Proyecto_1;2020-04-22
114;8.537079868703238;-69.12560776875081;0.11487090115825581;0.5516902936131408;1.6969964077104336;813.1878995617994;1.0007556582028478;Proyecto_2;2020-04-23
115;9.515500970728551;-71.67818699498795;0.01937434527423241;1.692522324077626;10.256657178120932;1565.0452499615287;0.027060736451904783;Proyecto_2;2020-04-24
116;1.2976988941775478;-71.63595525045328;0.18794483392088232;0.11683222503902486;12.494270630224984;651.7920828018703;0.6048889734699204;Proyecto_3;2020-04-25
117;9.950397763916556;-73.76620851669398;0.0003456921454157945;1.3563768976228119;5.993755428586872;5174.005475510592;1.688829545780608;Proyecto_3;2020-04-26
118;1.2253769660625493;-76.13071274951628;0.007266012285235442;1.147594521521463;10.17707024239122;180.39459459579228;0.08257822057367117;Proyecto_2;2020-04-27
119;11.329176710203365;-75.53611437935929;0.008227964245088938;0.2539876797950036;2.3288231751137407;401.96464310479143;0.043726771223075604;Proyecto_1;2020-04-28
120;1.5455583297250737;-75.05269834948943;0.0026140850706742663;0.23636281982866528;3.9995170313348694;230.30528525432902;0.2759554420527376;Proyecto_2;2020-04-29
121;2.9104722653316366;-71.46084550897669;0.035395703535042226;0.8254907021980283;4.219085564422944;1007.5473590752977;0.41789593956479665;Proyecto_2;2020-04-30
122;5.10089770771715;-76.18679038221657;0.0034645443366945316;0.008180613427234798;2.9642188653196397;319.00823900652426;0.38565632329455063;Proyecto_2;2020-05-01
123;3.480023634665602;-69.6180179986414;0.04137820012775208;1.2667125997115878;3.1764871739087015;3336.063113200336;0.10887467097307835;Proyecto_1;2020-05-02
124;6.015044764278837;-74.67879094416983;0.04292617118372741;0.24544724448858823;15.003179527720201;479.5341922052497;0.27664932573888823;Proyecto_3;2020-05-03
125;6.288732854448319;-76.93240453831285;0.016432109586921824;1.0212752112824028;13.620974223615345;2539.737591809059;0.29551484309368403;Proyecto_1;2020-05-04
126;1.6604841933344816;-67.78725891885986;0.003740131538968806;1.1232442104395377;0.788470275497548;1001.6693462421118;0.2244493060363811;Proyecto_2;2020-05-05
127;8.3413241651959;-73.19527236110842;0.08967073688202197;0.7832621758655991;2.162980880645729;3261.3568428366175;0.40283408645516844;Proyecto_3;2020-05-06
128;5.487446220608451;-68.55779109320373;0.021856835955866384;1.1220505995898378;3.0921280800306157;385.79521916505223;0.5966032273728857;Proyecto_3;2020-05-07
129;4.7483647209006685;-71.91565228152974;0.0459251218794774;1.359506807916894;4.32635314505811;2187.3458881068564;0.5303058337211254;Proyecto_2;2020-05-08
130;9.394465491806873;-71.22488796060813;0.144360521951611;0.05881561617502048;1.2038583131982517;1032.9147817164232;1.6752201896866592;Proyecto_3;2020-05-09
131;3.5737392824245116;-71.07432815125864;0.056406958571405263;1.633205877365818;6.663341160289956;219.29509301724372;1.3968124585847836;Proyecto_2;2020-05-10
132;9.941209468842215;-76.82565768800599;0.09532909176314408;1.0368272045088232;1.4466647902904997;129.87380380986232;0.0718143066641284;Proyecto_2;2020-05-11
133;1.1061498245693635;-73.92455135882794;0.06263411201755824;0.35229869468736574;0.3673178887006202;1736.7066992762868;0.12296830665723527;Proyecto_1;2020-05-12
134;8.246109149878293;-72.15070073810008;0.021473461627783703;0.26569017651308824;5.104495464163649;134.37017363254586;0.2141015808746611;Proyecto_2;2020-05-13
135;8.843519293564908;-74.78321258056488;0.13112106228429593;3.2345486863044406;7.204638091491913;473.63222384165636;0.4099399118082621;Proyecto_3;2020-05-14
136;11.07558193035925;-78.69846932451492;0.07375092951004436;1.5565778467019995;1.2801305596477888;2187.502527441615;0.006945590620450231;Proyecto_2;2020-05-15
137;10.468561560310427;-77.02294969946325;0.054462316075995956;0.026025640480947534;3.8146805092086025;2118.638607875458;0.25125733153376384;Proyecto_3;2020-05-16
138;8.377859333131216;-77.07255771155751;0.04811123918639165;1.3838927260416285;8.571004411099903;4121.197771789753;0.03287826574042146;Proyecto_3;2020-05-17
139;10.557190261378715;-74.1566543461569;0.009493926541961198;2.513419835149014;1.564751065046863;301.49811029898;0.0984882911614259;Proyecto_1;2020-05-18
140;4.919195911999509;-70.71517909583854;0.00789290579033105;1.8008695274783322;0.48173792512615965;784.3932043572349;0.36538569908046226;Proyecto_3;2020-05-19
141;11.052019894563404;-70.92401862560496;0.012388793009787125;1.59181911103805;2.756472887314425;2499.3853043498752;0.8635090589949657;Proyecto_3;2020-05-20
142;4.296322664928157;-73.7773914416119;0.008904598071201432;0.5342901935585211;3.032069860346785;250.15723171252873;0.7467552616588555;Proyecto_3;2020-05-21
143;2.9913817471501263;-68.43573974707884;0.024833871247839007;0.5460308980656157;0.5200946584756512;948.2174901729202;0.2969308178420841;Proyecto_3;2020-05-22
144;11.162728115577462;-73.68773672902873;0.0024431552853279533;0.1174259063879028;3.228025774229902;643.9218731254314;0.1577932047095105;Proyecto_3;2020-05-23
145;4.488749752498974;-78.67394132846657;0.02098173799477118;0.25009228166093495;1.3528922774726457;1978.8847799587904;0.03797916322486074;Proyecto_2;2020-05-24
146;7.2276988701031835;-76.93949202711914;0.1103490696698273;0.5519068600152008;9.378612017835342;1840.1634999213502;0.5085803274399572;Proyecto_1;2020-05-25
147;11.983657439892268;-78.75468113599396;0.02526784445517018;0.06719534358481181;1.4879149574053132;19.082027455986623;0.4220668764261064;Proyecto_1;2020-05-26
148;2.8795246087475665;-68.92712298399091;0.011014078044552861;1.44452580435223;5.35884015906828;988.7057076481609;0.02963332444974709;Proyecto_1;2020-05-27
149;4.313267515510176;-72.61095854633487;0.06234778938504561;0.39993928801921985;0.7879467885558112;1940.4324362996267;0.6046546847066046;Proyecto_2;2020-05-28
150;3.447839016826233;-67.76141062788193;0.05945386574479799;0.16667940281149146;2.796722786631123;256.06186512572754;0.479877631886145;Proyecto_2;2020-05-29
151;10.44558243765688;-75.756852088705;0.07143360951991994;0.5473452297135055;8.286516784959911;4599.985264251103;0.7945151219296549;Proyecto_2;2020-05-30
152;3.2566960055720524;-76.4769735330062;0.05285547604109375;0.1188801458881172;0.13275650429823638;119.74776796329905;0.4108009082189546;Proyecto_1;2020-05-31
153;6.026998468626592;-77.66728988427235;0.020481325572491417;0.1311795255086127;1.9011080269393972;207.52094252626424;0.7166858126691062;Proyecto_1;2020-06-01
154;5.671843178213598;-75.54431467301306;0.024133763659204506;0.8774017193696891;4.316602303750422;2120.9842677154807;0.7545506298836635;Proyecto_2;2020-06-02
155;3.545823867259145;-73.8545460652765;0.062393628007906744;0.4265523472979456;13.310532967251145;1808.069345858382;0.19704929807572863;Proyecto_1;2020-06-03
156;11.594315367509921;-69.25177527857038;0.01437360052087969;2.9454415105270386;3.7806537844623356;7030.967103643047;0.039712157653666175;Proyecto_1;2020-06-04
157;8.607973013188158;-75.80102681780983;0.019654957172745877;1.0714711866635258;6.754933364546115;1033.115831151118;0.5804638998016011;Proyecto_2;2020-06-05
158;11.4196699022817;-73.63006664128628;0.06586857051849063;0.790505199366123;8.824220328896123;169.07367877300047;0.42664163470773886;Proyecto_2;2020-06-06
159;7.043907180159036;-69.57981300190974;0.03279317493382102;0.44037008839099306;1.582551899643578;69.44894236428857;0.9106279045090765;Proyecto_2;2020-06-07
160;6.7622902198208905;-73.72787159191597;0.03745120779566555;2.057847687898849;11.106172448668094;266.49192221182227;0.16288720203368173;Proyecto_3;2020-06-08
161;3.009179350230273;-70.4214743550569;0.00795711794378188;2.189271637572277;1.6059489198701173;60.95288303050515;0.8864235717750232;Proyecto_2;2020-06-09
162;8.482324998699783;-69.73133510351742;0.07887364313558504;0.7564474366443336;2.2704447961745937;9.557250505697127;0.9680834626910085;Proyecto_1;2020-06-10
163;2.636887616623192;-76.65437512353176;0.041120895151820325;3.2558982590875485;10.762269765102591;409.96196645603675;1.7295656358610616;Proyecto_1;2020-06-11
164;3.6200057220864137;-71.30993938275112;0.006154317354276159;2.4877595893088853;0.18806238809158132;811.0555099715727;0.26571158305577774;Proyecto_2;2020-06-12
165;4.707983971227321;-75.0029454594262;0.012273751862511964;0.2196311260562877;2.2503475841846874;697.2298721606234;0.6025845047296515;Proyecto_3;2020-06-13
166;11.589618655541967;-77.3173794379956;0.003102961801015493;0.275758206535405;0.6230360754848777;1191.4714997798835;0.2521226870164199;Proyecto_2;2020-06-14
167;8.844344924132882;-72.98649124308535;0.011195823347726667;1.349285780657463;0.24409350266019436;1379.662378993929;0.5123007749468589;Proyecto_1;2020-06-15
168;7.272642165968787;-77.15197424201143;0.05046552859839261;0.4971614956225343;6.028576292991808;205.32550313645336;0.42813250890510823;Proyecto_3;2020-06-16
169;1.944251225354393;-67.01642433788088;0.09494647117230072;0.38239074080857205;3.646197887788238;2216.827169066827;0.027648562724268952;Proyecto_1;2020-06-17
170;1.3918272768569868;-77.44607756291572;0.018156667560915322;1.188924499154957;8.586229782484446;267.88301491023617;0.1082400785226918;Proyecto_3;2020-06-18
171;7.596632820056617;-71.28339269290599;0.017042616786134984;1.1784767250026627;0.1845331204553009;892.9697082337264;0.20872868767928546;Proyecto_2;2020-06-19
172;9.392293331215324;-74.36995157847625;0.015346909858832067;4.0578843746308735;0.5167480508598505;2467.5222162221403;0.04889325359217127;Proyecto_1;2020-06-20
173;11.273200642627865;-70.63094536578353;0.011043714472288142;0.9144326617438775;5.218436215078194;982.5901078076874;0.7583783960525128;Proyecto_2;2020-06-21
174;10.336999663570106;-67.58697833410804;0.05681131279187064;0.9956516968636154;4.527622235585344;632.0963466926497;2.025587611084057;Proyecto_3;2020-06-22
175;2.6773980686891767;-75.873950631761;0.03746537387066059;0.6829348372270598;3.261560474275886;777.1866051463095;0.18227481321692113;Proyecto_2;2020-06-23
176;3.3458934222816765;-68.82085664572789;0.010562812742625438;4.137945383014444;1.7241499208273758;2021.1595216765033;1.1409176031116437;Proyecto_1;2020-06-24
177;2.2914403269079147;-77.05281433329664;0.10061931230752413;1.5203758397123326;0.447565412512109;110.45925605310416;0.052017140911768366;Proyecto_2;2020-06-25
178;6.887530667524239;-69.69812638006385;0.03689173998969942;0.43196615865431903;2.2387924891078996;1221.2220686011933;0.37372510352147026;Proyecto_1;2020-06-26
